purchase_id,customer_id,vendor_id,unit_id,product_id,date,quantity,discount,store_type,payment_method
45964,236,13,9,31,2020-01-15,6,,loja fisica,dinheiro
45965,6,12,9,42,2022-03-05,3,,loja fisica,débito
45966,341,19,3,19,2023-02-21,3,,loja web,dinheiro
45967,445,12,9,9,2018-08-22,8,,loja fisica,pix
45968,203,15,10,15,2021-09-09,10,,loja fisica,dinheiro
45969,4,12,6,44,2023-03-07,10,,loja fisica,débito
45970,43,3,9,15,2023-09-06,9,farmabr15,loja fisica,pix
45971,33,7,3,1,2020-02-03,2,,loja fisica,pix
45972,33,10,5,20,2023-02-22,1,farmabr10,loja fisica,dinheiro
45973,241,10,7,33,2020-10-14,6,,loja web,pix
45974,422,13,9,49,2023-06-14,1,,loja fisica,crédito
45975,383,7,6,22,2020-04-04,1,,loja fisica,débito
45976,47,5,9,20,2021-07-03,1,,loja fisica,dinheiro
45977,430,14,3,35,2018-07-26,1,,loja fisica,dinheiro
45978,393,7,2,43,2018-04-01,2,,loja web,débito
45979,155,5,3,34,2020-01-02,2,,loja web,débito
45980,482,17,4,44,2023-04-15,8,,loja web,crédito
45981,386,4,2,26,2020-10-08,1,farmabr15,loja web,dinheiro
45982,233,5,9,35,2019-02-24,4,,loja fisica,dinheiro
45983,177,19,6,35,2019-10-10,1,,loja web,pix
45984,179,14,3,8,2019-12-10,5,,loja fisica,dinheiro
45985,42,15,6,36,2023-08-29,5,,loja fisica,débito
45986,97,11,6,41,2019-04-01,10,,loja web,dinheiro
45987,247,8,10,44,2018-08-25,8,,loja web,dinheiro
45988,16,20,4,10,2021-11-02,6,,loja fisica,débito
45989,91,15,5,35,2023-01-15,9,,loja web,dinheiro
45990,115,17,8,42,2019-04-23,6,,loja web,crédito
45991,149,8,4,28,2018-03-19,7,,loja web,crédito
45992,473,2,6,2,2023-05-12,4,,loja web,débito
45993,327,17,3,41,2023-04-04,7,farmabr10,loja web,dinheiro
45994,122,10,10,18,2020-05-24,1,,loja fisica,crédito
45995,496,16,5,41,2018-05-13,6,,loja web,dinheiro
45996,177,16,5,16,2020-11-23,5,,loja fisica,pix
45997,186,14,5,33,2020-03-16,5,,loja web,crédito
45998,244,10,2,31,2018-01-21,3,,loja web,dinheiro
45999,303,19,8,29,2023-04-01,6,,loja fisica,dinheiro
46000,199,11,3,20,2019-01-02,2,,loja fisica,débito
46001,258,2,5,13,2021-08-16,4,,loja fisica,dinheiro
46002,389,19,8,18,2020-03-25,10,,loja web,débito
46003,130,16,5,3,2021-06-26,4,,loja fisica,dinheiro
46004,391,20,3,22,2018-03-31,9,,loja fisica,pix
46005,409,5,1,14,2021-05-11,10,,loja web,débito
46006,300,6,10,30,2022-05-18,9,,loja web,pix
46007,71,4,3,8,2020-06-23,5,,loja web,crédito
46008,12,20,5,48,2020-12-07,4,,loja web,débito
46009,123,9,8,10,2018-12-01,6,,loja web,pix
46010,411,6,10,8,2019-10-31,7,,loja web,crédito
46011,472,13,2,29,2018-09-11,5,,loja web,crédito
46012,383,1,9,38,2018-06-15,3,,loja web,crédito
46013,56,3,3,33,2021-03-30,1,,loja fisica,pix
46014,333,7,9,6,2021-08-01,10,,loja fisica,dinheiro
46015,66,3,9,9,2021-09-24,9,,loja fisica,pix
46016,439,13,1,33,2022-09-18,7,,loja web,dinheiro
46017,121,9,1,13,2021-03-28,6,,loja web,pix
46018,190,9,3,29,2018-01-19,2,,loja fisica,dinheiro
46019,402,11,7,19,2021-03-26,8,,loja fisica,pix
46020,207,16,4,22,2021-02-16,2,,loja web,débito
46021,201,17,3,9,2022-10-21,9,,loja fisica,pix
46022,112,19,2,10,2023-02-15,3,,loja fisica,débito
46023,234,19,3,43,2020-08-19,9,farmabr10,loja web,pix
46024,164,20,3,29,2019-01-30,10,,loja web,dinheiro
46025,291,3,10,18,2018-04-23,5,,loja web,crédito
46026,328,14,1,31,2021-01-13,10,,loja web,débito
46027,90,2,9,29,2021-06-08,8,,loja web,pix
46028,112,16,10,16,2019-09-22,10,,loja fisica,débito
46029,253,6,8,6,2022-07-17,2,,loja fisica,dinheiro
46030,348,16,3,47,2019-03-04,6,farmabr10,loja web,pix
46031,161,11,6,29,2021-10-01,3,farmabr15,loja web,dinheiro
46032,492,20,5,23,2019-04-23,10,,loja web,débito
46033,76,8,5,32,2021-04-21,3,,loja web,dinheiro
46034,470,15,6,49,2022-06-17,7,,loja fisica,dinheiro
46035,433,6,9,49,2023-08-05,1,,loja fisica,crédito
46036,391,16,1,32,2020-08-18,10,,loja fisica,crédito
46037,220,16,4,49,2018-07-13,3,,loja fisica,crédito
46038,428,20,5,28,2018-11-08,10,,loja web,pix
46039,115,1,2,6,2022-01-12,3,,loja fisica,dinheiro
46040,357,8,3,4,2023-07-25,2,,loja fisica,débito
46041,481,9,4,33,2018-06-29,8,,loja fisica,dinheiro
46042,119,5,9,48,2020-06-14,3,,loja web,crédito
46043,58,13,8,32,2022-03-05,8,,loja web,crédito
46044,446,15,8,16,2019-11-25,8,,loja fisica,débito
46045,104,4,4,19,2021-09-15,9,,loja fisica,débito
46046,321,2,7,27,2018-11-27,6,,loja web,crédito
46047,83,1,10,42,2022-11-29,7,,loja web,dinheiro
46048,437,6,6,25,2018-01-20,5,,loja web,dinheiro
46049,233,12,4,47,2018-10-27,6,,loja web,pix
46050,303,3,9,41,2019-06-20,5,,loja fisica,débito
46051,221,14,4,45,2022-12-10,8,,loja web,dinheiro
46052,178,14,8,21,2021-11-27,4,,loja web,dinheiro
46053,157,13,2,9,2018-09-01,3,,loja fisica,débito
46054,230,6,5,11,2020-08-31,3,farmabr5,loja web,crédito
46055,369,6,6,17,2018-10-10,8,,loja web,débito
46056,154,1,6,42,2019-02-16,6,,loja fisica,crédito
46057,27,11,4,44,2019-02-16,8,,loja fisica,pix
46058,414,17,9,10,2021-03-21,9,,loja fisica,dinheiro
46059,86,6,2,16,2022-05-21,9,farmabr15,loja fisica,débito
46060,66,12,6,38,2022-02-10,2,,loja fisica,débito
46061,401,9,2,43,2023-01-16,2,,loja web,débito
46062,493,4,9,32,2019-03-05,9,,loja web,crédito
46063,234,10,4,1,2019-09-22,5,,loja web,dinheiro
46064,346,15,1,45,2022-02-03,1,,loja web,pix
46065,160,20,9,35,2021-07-03,5,,loja web,pix
46066,453,11,1,13,2023-02-16,5,,loja fisica,débito
46067,344,12,10,35,2020-03-12,3,,loja fisica,dinheiro
46068,127,11,3,42,2022-06-03,9,,loja web,crédito
46069,17,1,8,15,2018-07-08,10,,loja fisica,débito
46070,328,10,8,30,2021-05-15,2,,loja fisica,pix
46071,320,11,6,14,2021-10-08,1,,loja web,dinheiro
46072,204,14,9,43,2022-08-12,3,,loja fisica,crédito
46073,392,2,3,25,2019-08-05,3,,loja web,pix
46074,45,17,3,27,2019-01-28,8,,loja fisica,crédito
46075,356,15,2,26,2019-01-12,8,,loja web,crédito
46076,311,18,7,9,2018-05-08,5,,loja web,pix
46077,457,10,4,38,2019-10-18,2,,loja web,dinheiro
46078,434,16,5,28,2021-03-30,2,,loja web,pix
46079,119,9,7,24,2019-06-09,10,,loja web,débito
46080,338,7,2,19,2019-03-30,4,,loja web,dinheiro
46081,3,12,4,47,2022-04-10,2,farmabr10,loja fisica,pix
46082,417,9,5,15,2019-04-05,4,,loja fisica,pix
46083,388,14,5,22,2020-12-13,6,,loja web,pix
46084,381,16,5,6,2019-05-26,1,,loja fisica,débito
46085,353,5,9,14,2020-10-26,3,,loja web,pix
46086,295,1,1,45,2022-04-18,10,,loja web,débito
46087,437,14,7,15,2019-02-18,5,,loja fisica,débito
46088,310,5,7,17,2020-09-30,4,,loja web,dinheiro
46089,398,12,8,37,2018-06-16,9,,loja web,crédito
46090,467,13,1,40,2020-09-18,6,,loja web,dinheiro
46091,271,2,10,49,2021-12-10,9,,loja fisica,pix
46092,319,3,4,22,2018-12-22,5,,loja fisica,dinheiro
46093,468,6,9,30,2021-12-28,7,,loja fisica,débito
46094,473,14,4,30,2021-01-30,2,,loja fisica,crédito
46095,359,7,7,47,2021-04-28,7,,loja web,dinheiro
46096,241,1,4,31,2020-12-20,9,,loja fisica,pix
46097,148,10,4,31,2021-07-20,1,,loja web,pix
46098,335,11,7,8,2022-11-25,4,,loja fisica,dinheiro
46099,468,14,8,4,2022-05-19,6,,loja web,pix
46100,4,1,4,46,2019-01-24,3,,loja web,dinheiro
46101,399,16,8,3,2022-07-13,4,,loja web,pix
46102,108,5,7,15,2023-04-01,3,farmabr5,loja web,crédito
46103,161,5,7,34,2019-03-09,5,,loja web,dinheiro
46104,459,1,3,14,2019-06-06,9,,loja fisica,dinheiro
46105,66,5,5,28,2021-03-04,3,,loja fisica,crédito
46106,416,17,1,34,2023-06-15,10,,loja fisica,dinheiro
46107,417,18,8,12,2023-08-16,6,,loja web,dinheiro
46108,417,17,6,20,2018-08-24,1,,loja fisica,pix
46109,361,8,2,42,2020-04-08,10,,loja fisica,dinheiro
46110,466,15,9,15,2020-03-29,10,,loja fisica,crédito
46111,277,6,1,27,2023-05-20,7,,loja web,pix
46112,225,17,5,23,2022-01-16,5,,loja web,crédito
46113,251,4,1,36,2020-06-06,6,,loja web,pix
46114,172,9,2,28,2021-11-19,2,,loja web,débito
46115,413,5,3,7,2022-08-31,10,,loja web,crédito
46116,448,17,8,17,2018-09-19,4,,loja fisica,débito
46117,317,10,1,26,2023-03-25,6,,loja fisica,crédito
46118,410,15,7,32,2023-06-28,6,,loja fisica,débito
46119,70,16,1,20,2022-02-27,4,,loja fisica,dinheiro
46120,309,12,8,21,2018-06-10,9,,loja fisica,crédito
46121,499,17,7,9,2020-11-03,10,,loja web,débito
46122,13,11,8,24,2020-07-03,1,,loja fisica,pix
46123,359,11,4,15,2021-04-26,1,,loja web,pix
46124,324,3,4,14,2021-03-18,5,,loja fisica,crédito
46125,159,12,6,31,2019-03-13,9,,loja web,crédito
46126,439,16,2,27,2018-04-22,7,,loja fisica,crédito
46127,208,10,2,30,2023-06-19,3,,loja fisica,pix
46128,317,2,3,15,2019-07-06,10,,loja fisica,débito
46129,266,5,3,44,2020-08-21,3,,loja web,crédito
46130,72,11,3,37,2018-10-05,10,,loja fisica,pix
46131,63,15,7,35,2022-05-06,1,,loja fisica,dinheiro
46132,332,7,9,24,2020-04-17,4,,loja web,pix
46133,186,3,5,3,2022-10-12,3,,loja web,débito
46134,292,19,4,11,2019-11-15,2,,loja fisica,dinheiro
46135,445,4,5,39,2018-03-18,7,,loja fisica,pix
46136,485,6,2,4,2019-09-21,3,,loja web,dinheiro
46137,192,14,2,34,2021-11-21,6,,loja fisica,débito
46138,94,6,2,45,2019-07-31,10,,loja fisica,débito
46139,369,10,9,17,2018-11-22,5,,loja web,crédito
46140,127,7,8,4,2018-07-18,3,,loja fisica,débito
46141,432,5,10,35,2021-09-11,7,,loja web,débito
46142,348,5,3,39,2020-11-13,8,,loja web,débito
46143,414,19,8,30,2022-06-06,7,,loja fisica,pix
46144,235,14,10,2,2022-05-19,10,,loja web,pix
46145,25,8,4,39,2018-12-23,5,,loja web,débito
46146,125,18,4,9,2019-01-22,5,,loja fisica,crédito
46147,419,7,8,11,2018-01-18,5,,loja fisica,crédito
46148,446,19,1,19,2023-08-03,3,,loja fisica,débito
46149,448,6,1,27,2021-09-18,8,farmabr10,loja web,dinheiro
46150,339,16,10,14,2021-09-30,4,,loja fisica,dinheiro
46151,417,12,1,31,2019-12-14,8,,loja fisica,dinheiro
46152,106,14,2,27,2018-03-02,10,,loja fisica,débito
46153,193,13,6,43,2022-12-24,4,,loja web,dinheiro
46154,95,1,2,48,2021-09-10,10,,loja web,débito
46155,427,20,10,38,2018-03-22,2,,loja fisica,dinheiro
46156,346,3,9,21,2022-09-21,8,,loja fisica,dinheiro
46157,374,17,9,39,2022-08-28,1,,loja web,crédito
46158,483,3,9,29,2023-02-13,8,,loja web,pix
46159,184,15,7,15,2019-01-28,7,,loja web,pix
46160,298,20,7,38,2018-07-15,3,,loja fisica,pix
46161,284,10,1,12,2021-05-06,4,,loja fisica,pix
46162,71,7,8,40,2021-01-10,1,,loja web,dinheiro
46163,171,5,1,40,2021-03-12,10,,loja web,débito
46164,398,18,8,1,2018-03-25,6,,loja fisica,pix
46165,171,17,7,18,2021-08-06,4,,loja fisica,débito
46166,394,12,4,37,2020-08-14,4,,loja fisica,pix
46167,486,16,2,10,2020-03-11,3,,loja web,pix
46168,64,15,4,23,2022-05-18,9,,loja web,crédito
46169,302,12,9,39,2018-11-25,7,,loja web,crédito
46170,165,12,4,33,2020-10-10,5,,loja fisica,crédito
46171,216,16,6,46,2019-06-17,6,,loja web,dinheiro
46172,325,15,7,7,2018-01-13,10,,loja web,débito
46173,379,20,6,25,2022-07-25,3,,loja fisica,crédito
46174,51,6,5,16,2020-03-30,9,,loja fisica,débito
46175,381,6,5,2,2019-09-20,4,,loja fisica,crédito
46176,362,9,7,31,2020-10-17,4,,loja fisica,débito
46177,328,9,10,49,2022-08-26,9,,loja web,pix
46178,85,10,5,39,2018-12-22,6,,loja fisica,dinheiro
46179,160,4,3,5,2023-09-08,5,,loja web,dinheiro
46180,138,9,8,38,2018-08-24,10,,loja fisica,dinheiro
46181,378,1,6,34,2020-10-07,4,,loja web,débito
46182,288,6,6,1,2019-10-27,7,,loja fisica,dinheiro
46183,273,2,10,5,2018-04-09,1,,loja web,dinheiro
46184,300,2,9,23,2021-04-01,10,,loja web,dinheiro
46185,365,14,3,2,2023-03-27,7,,loja web,débito
46186,298,11,7,16,2019-02-12,10,,loja fisica,dinheiro
46187,206,12,1,49,2021-02-24,8,,loja web,dinheiro
46188,243,17,4,9,2022-03-28,2,,loja web,dinheiro
46189,230,18,3,5,2019-04-22,6,,loja fisica,pix
46190,408,17,1,6,2020-04-29,1,,loja web,crédito
46191,384,3,3,7,2019-05-17,7,,loja web,pix
46192,342,1,1,1,2022-09-07,10,,loja web,pix
46193,157,14,8,22,2019-05-15,5,,loja web,débito
46194,107,14,5,1,2021-04-28,3,,loja fisica,dinheiro
46195,344,20,4,1,2020-05-02,6,,loja fisica,pix
46196,172,6,10,31,2021-04-16,1,,loja fisica,crédito
46197,384,9,7,11,2021-03-19,4,,loja web,pix
46198,217,12,10,8,2022-04-09,1,,loja web,pix
46199,200,18,8,42,2023-05-05,8,,loja fisica,débito
46200,222,17,6,15,2022-05-27,1,,loja fisica,crédito
46201,286,5,7,39,2019-04-07,6,,loja web,crédito
46202,431,6,9,46,2023-01-06,2,,loja web,dinheiro
46203,237,8,6,3,2023-01-18,10,farmabr15,loja fisica,pix
46204,86,9,10,33,2019-04-08,5,,loja web,pix
46205,443,15,5,4,2019-09-03,2,,loja web,débito
46206,464,19,2,15,2019-02-03,8,,loja fisica,crédito
46207,150,11,8,13,2023-01-03,5,,loja fisica,pix
46208,169,1,4,8,2018-05-26,1,farmabr10,loja web,crédito
46209,427,8,10,32,2022-04-18,6,,loja fisica,pix
46210,21,2,7,13,2018-06-11,5,,loja web,pix
46211,214,8,3,39,2019-05-18,10,,loja web,crédito
46212,42,6,5,41,2019-03-06,7,,loja web,dinheiro
46213,163,8,2,3,2022-04-26,7,,loja web,crédito
46214,351,13,8,13,2018-04-02,8,,loja fisica,crédito
46215,311,13,8,11,2021-10-27,3,,loja web,crédito
46216,143,12,8,6,2018-05-29,3,,loja web,pix
46217,323,13,3,30,2018-08-08,6,,loja web,pix
46218,299,17,9,35,2022-09-28,8,,loja fisica,crédito
46219,294,1,6,41,2020-09-20,8,,loja fisica,crédito
46220,438,19,6,37,2023-04-17,9,,loja web,dinheiro
46221,381,14,3,46,2020-01-27,7,,loja fisica,débito
46222,259,17,2,14,2020-11-04,8,,loja fisica,dinheiro
46223,8,15,4,48,2019-12-21,3,,loja fisica,dinheiro
46224,95,15,2,21,2018-12-02,5,,loja fisica,pix
46225,97,8,6,33,2018-03-09,8,,loja web,pix
46226,493,8,8,21,2018-06-04,6,,loja fisica,pix
46227,346,11,5,27,2021-02-21,2,,loja web,pix
46228,465,15,3,28,2021-07-15,3,,loja web,pix
46229,89,7,8,38,2021-07-30,10,,loja fisica,dinheiro
46230,328,1,10,41,2020-04-20,6,,loja web,pix
46231,402,19,5,27,2023-02-09,3,,loja fisica,débito
46232,183,18,10,8,2018-07-25,6,,loja web,crédito
46233,185,11,9,8,2023-06-13,7,,loja web,dinheiro
46234,162,10,9,17,2018-07-01,6,,loja fisica,débito
46235,20,12,10,16,2018-10-11,5,farmabr5,loja web,crédito
46236,293,18,4,47,2018-08-22,1,farmabr10,loja fisica,pix
46237,489,17,9,28,2018-05-30,8,,loja web,crédito
46238,86,7,7,15,2021-05-10,5,,loja web,dinheiro
46239,95,2,10,17,2022-10-28,4,,loja fisica,pix
46240,15,18,8,7,2022-01-15,9,,loja fisica,débito
46241,470,5,3,33,2020-02-16,1,,loja fisica,crédito
46242,190,3,6,29,2020-06-23,10,,loja web,débito
46243,294,7,7,27,2020-02-27,2,,loja web,crédito
46244,79,18,8,25,2023-01-17,9,,loja fisica,dinheiro
46245,137,12,2,27,2021-09-01,1,,loja fisica,dinheiro
46246,198,9,2,6,2022-05-23,10,,loja web,crédito
46247,323,16,1,16,2021-02-21,5,,loja fisica,débito
46248,218,8,2,37,2019-01-07,8,,loja web,pix
46249,453,2,5,34,2023-06-13,3,,loja web,pix
46250,325,1,10,21,2023-01-06,5,,loja fisica,pix
46251,256,8,7,37,2023-07-05,2,,loja web,dinheiro
46252,427,5,4,29,2018-04-27,8,,loja web,crédito
46253,433,2,10,12,2018-10-08,8,,loja fisica,pix
46254,191,4,5,43,2021-10-26,4,,loja web,débito
46255,75,19,6,27,2018-07-14,2,,loja web,débito
46256,412,10,10,36,2018-12-19,4,,loja fisica,débito
46257,227,18,5,35,2018-10-31,8,,loja web,dinheiro
46258,223,16,7,48,2020-04-26,2,,loja fisica,crédito
46259,167,14,2,29,2022-05-16,2,,loja web,débito
46260,258,5,4,47,2023-02-18,4,farmabr15,loja web,dinheiro
46261,202,15,9,48,2022-07-19,8,,loja fisica,débito
46262,491,14,2,30,2021-03-19,4,farmabr10,loja web,crédito
46263,377,8,5,10,2023-01-27,5,,loja fisica,crédito
46264,67,12,1,30,2020-04-25,9,,loja fisica,débito
46265,471,14,3,16,2021-11-18,1,,loja fisica,pix
46266,122,1,8,44,2018-07-23,2,,loja fisica,crédito
46267,431,7,7,24,2022-02-27,6,,loja fisica,crédito
46268,246,1,2,39,2021-03-22,3,,loja fisica,crédito
46269,4,19,2,32,2018-08-03,9,,loja fisica,pix
46270,20,15,2,15,2022-01-13,8,,loja fisica,pix
46271,32,1,7,31,2022-09-29,3,,loja fisica,dinheiro
46272,228,12,2,4,2020-04-02,8,,loja fisica,débito
46273,418,8,7,11,2022-07-16,4,,loja fisica,dinheiro
46274,432,20,1,49,2020-09-14,8,farmabr15,loja web,crédito
46275,24,14,1,49,2022-02-04,3,,loja web,crédito
46276,478,16,1,9,2021-08-22,3,farmabr15,loja fisica,crédito
46277,371,6,10,36,2021-01-18,10,,loja web,pix
46278,102,5,4,13,2020-10-16,8,,loja fisica,pix
46279,108,10,9,47,2019-04-05,5,,loja fisica,pix
46280,476,8,3,46,2023-09-10,7,,loja web,débito
46281,313,17,7,30,2020-05-07,7,,loja web,pix
46282,286,16,10,36,2018-08-26,9,,loja fisica,pix
46283,446,14,9,22,2018-04-13,10,,loja fisica,pix
46284,299,9,3,10,2018-11-11,6,,loja web,pix
46285,171,7,1,22,2019-06-25,3,,loja web,crédito
46286,464,12,5,17,2019-02-07,4,,loja web,pix
46287,218,17,1,45,2021-12-20,7,,loja web,pix
46288,192,13,8,8,2020-12-19,9,,loja web,débito
46289,293,20,3,39,2021-06-20,3,,loja fisica,pix
46290,102,20,7,49,2018-08-04,3,,loja web,dinheiro
46291,494,18,9,30,2021-10-29,6,,loja web,crédito
46292,177,17,3,45,2020-07-01,2,,loja fisica,dinheiro
46293,495,5,7,27,2021-11-06,10,,loja web,débito
46294,295,3,6,46,2022-05-31,4,,loja web,crédito
46295,12,5,7,33,2019-06-03,6,,loja web,débito
46296,355,16,10,9,2022-08-02,5,,loja web,dinheiro
46297,160,4,9,31,2021-07-23,7,farmabr10,loja web,crédito
46298,147,18,5,7,2018-09-25,2,,loja web,dinheiro
46299,100,13,8,49,2021-02-08,4,,loja fisica,pix
46300,466,11,3,30,2021-10-14,9,,loja fisica,crédito
46301,161,13,4,3,2021-12-28,5,,loja fisica,crédito
46302,346,9,4,19,2021-03-23,5,,loja web,débito
46303,170,1,3,12,2019-03-27,8,,loja fisica,crédito
46304,378,1,1,42,2018-07-13,5,,loja fisica,débito
46305,138,15,6,28,2018-02-11,1,,loja fisica,pix
46306,94,4,7,32,2021-02-09,10,,loja fisica,pix
46307,65,8,8,7,2021-04-14,7,,loja web,dinheiro
46308,254,15,4,10,2020-02-08,5,,loja web,pix
46309,83,15,5,44,2021-09-19,10,,loja web,dinheiro
46310,20,10,3,24,2019-03-24,9,,loja web,pix
46311,340,8,8,34,2021-07-12,1,,loja fisica,débito
46312,443,10,5,20,2019-08-19,10,farmabr5,loja web,pix
46313,139,12,8,43,2018-11-07,6,,loja fisica,pix
46314,27,14,10,28,2021-05-13,9,,loja fisica,pix
46315,487,5,8,28,2021-06-18,5,,loja fisica,débito
46316,190,15,8,42,2020-05-14,10,,loja fisica,pix
46317,291,3,6,29,2023-01-28,10,,loja fisica,crédito
46318,291,15,10,14,2020-07-06,5,,loja fisica,débito
46319,211,13,1,10,2020-12-03,5,,loja web,débito
46320,166,18,7,13,2018-12-29,7,,loja web,dinheiro
46321,491,14,5,43,2018-12-27,10,,loja web,pix
46322,401,7,3,32,2020-03-30,10,farmabr10,loja web,crédito
46323,21,15,8,5,2018-08-23,5,,loja web,crédito
46324,42,13,3,25,2019-09-10,5,,loja web,dinheiro
46325,401,6,8,18,2023-02-07,10,,loja web,crédito
46326,380,11,7,37,2022-12-09,10,,loja web,dinheiro
46327,303,14,1,34,2022-04-26,6,,loja web,débito
46328,75,13,4,37,2022-05-17,10,,loja web,dinheiro
46329,334,10,6,3,2022-09-04,2,,loja web,pix
46330,370,4,5,21,2021-06-28,2,,loja fisica,crédito
46331,273,14,6,20,2018-10-25,9,,loja web,débito
46332,117,20,8,17,2020-04-15,4,farmabr15,loja web,débito
46333,121,16,7,42,2023-02-26,10,,loja web,dinheiro
46334,401,3,10,1,2018-08-23,2,,loja fisica,crédito
46335,54,9,6,22,2020-08-28,9,,loja web,crédito
46336,430,20,7,34,2018-07-12,3,,loja web,débito
46337,277,13,7,24,2019-03-03,6,,loja fisica,dinheiro
46338,100,18,7,35,2019-06-11,10,,loja fisica,pix
46339,54,13,10,23,2019-07-04,8,,loja fisica,débito
46340,334,10,7,37,2019-11-14,1,,loja fisica,débito
46341,332,4,5,3,2018-04-16,7,,loja web,débito
46342,485,3,1,10,2018-12-25,3,,loja fisica,dinheiro
46343,110,20,4,31,2020-10-17,10,,loja fisica,débito
46344,105,19,4,26,2020-08-24,1,,loja web,débito
46345,139,20,7,42,2020-03-10,10,,loja fisica,crédito
46346,298,15,1,39,2022-05-06,8,farmabr10,loja fisica,pix
46347,23,5,7,45,2021-06-08,8,,loja fisica,pix
46348,243,3,7,26,2021-09-03,8,,loja fisica,dinheiro
46349,411,4,8,12,2023-03-18,3,,loja web,débito
46350,392,8,5,14,2019-06-15,7,,loja web,pix
46351,150,5,4,27,2019-06-09,2,,loja fisica,dinheiro
46352,178,12,3,41,2019-02-13,1,farmabr5,loja web,débito
46353,102,7,10,27,2020-10-25,3,,loja web,pix
46354,495,1,7,48,2021-05-21,7,,loja fisica,débito
46355,327,14,3,48,2019-11-15,4,,loja fisica,crédito
46356,254,15,10,48,2020-06-15,3,,loja fisica,dinheiro
46357,183,20,1,42,2018-07-06,1,,loja web,débito
46358,127,10,1,43,2023-02-23,3,,loja web,crédito
46359,198,11,6,10,2019-11-26,2,,loja web,dinheiro
46360,297,14,1,38,2020-07-17,3,,loja fisica,crédito
46361,337,6,1,10,2021-05-12,4,,loja web,débito
46362,369,14,8,26,2021-05-16,9,,loja fisica,débito
46363,474,5,4,39,2019-04-11,5,,loja web,dinheiro
46364,102,7,8,41,2020-10-15,9,,loja fisica,débito
46365,82,19,6,33,2023-03-15,1,farmabr15,loja web,débito
46366,413,18,10,41,2023-08-22,10,,loja fisica,débito
46367,323,12,1,12,2019-09-16,1,,loja fisica,crédito
46368,336,18,7,20,2018-03-05,8,,loja web,dinheiro
46369,20,15,7,1,2020-10-31,1,,loja web,pix
46370,321,1,4,34,2019-08-19,1,,loja fisica,crédito
46371,246,12,6,44,2021-06-19,1,,loja fisica,crédito
46372,61,2,1,31,2023-07-12,4,,loja web,débito
46373,367,6,5,31,2020-05-13,6,,loja web,crédito
46374,210,5,9,46,2019-10-13,5,,loja web,débito
46375,113,5,6,39,2023-06-22,5,,loja web,débito
46376,53,18,2,8,2019-10-26,7,farmabr15,loja fisica,crédito
46377,359,7,9,46,2019-06-04,6,,loja web,pix
46378,80,6,6,46,2022-11-06,5,,loja web,crédito
46379,7,1,5,34,2021-10-24,4,,loja web,crédito
46380,490,13,8,15,2022-04-20,1,,loja web,débito
46381,481,20,9,10,2018-07-06,9,,loja fisica,dinheiro
46382,95,15,3,13,2020-10-19,4,,loja web,dinheiro
46383,196,4,9,37,2018-06-21,9,,loja fisica,pix
46384,462,18,10,9,2022-08-24,8,,loja web,dinheiro
46385,169,3,2,43,2022-08-16,3,,loja fisica,dinheiro
46386,339,11,5,42,2020-06-11,10,,loja web,dinheiro
46387,216,1,3,33,2018-07-06,1,,loja web,débito
46388,77,6,9,45,2020-06-12,2,,loja web,débito
46389,190,19,6,45,2020-12-18,5,,loja web,débito
46390,413,6,5,10,2022-06-27,5,,loja web,pix
46391,399,4,9,25,2022-02-18,4,,loja web,pix
46392,387,3,9,5,2020-06-02,9,,loja web,dinheiro
46393,383,11,9,18,2020-05-31,1,,loja fisica,dinheiro
46394,462,14,3,26,2022-11-21,5,,loja fisica,pix
46395,352,3,10,2,2023-05-12,7,,loja web,débito
46396,128,3,6,40,2023-06-06,8,,loja web,dinheiro
46397,209,12,2,7,2018-12-09,1,,loja fisica,pix
46398,336,18,9,7,2018-09-08,2,,loja web,débito
46399,241,15,7,21,2022-05-30,3,,loja web,dinheiro
46400,133,14,7,28,2020-11-22,5,,loja web,dinheiro
46401,103,6,6,38,2019-10-21,7,,loja web,pix
46402,277,4,6,13,2022-08-30,6,,loja web,dinheiro
46403,246,18,8,7,2019-09-28,6,,loja fisica,dinheiro
46404,403,2,9,32,2020-03-14,2,,loja web,pix
46405,222,11,8,22,2021-04-17,7,,loja fisica,dinheiro
46406,451,9,8,20,2019-10-06,10,,loja web,crédito
46407,162,10,9,2,2021-02-15,1,,loja fisica,dinheiro
46408,28,5,10,34,2023-08-31,4,,loja fisica,crédito
46409,41,19,2,14,2019-03-11,10,,loja fisica,débito
46410,25,18,7,23,2020-01-20,5,,loja fisica,pix
46411,115,6,9,40,2021-09-12,8,,loja fisica,crédito
46412,171,15,7,2,2020-01-09,5,farmabr10,loja web,débito
46413,61,16,3,46,2021-02-26,6,,loja web,débito
46414,439,17,7,5,2019-11-23,8,,loja web,crédito
46415,461,9,9,14,2021-01-03,2,,loja fisica,pix
46416,368,10,7,27,2019-07-29,8,,loja fisica,dinheiro
46417,425,11,3,47,2021-12-26,3,,loja fisica,dinheiro
46418,320,3,9,9,2023-06-04,8,,loja fisica,dinheiro
46419,471,3,2,24,2021-12-11,9,,loja web,crédito
46420,290,2,1,44,2020-07-29,3,,loja fisica,crédito
46421,174,16,2,48,2022-01-05,5,,loja web,débito
46422,320,6,8,45,2020-01-30,4,,loja fisica,débito
46423,33,3,7,10,2020-10-01,1,,loja web,crédito
